"","X.score.....applicants.score.applicants.score...100...applicants.score...","X.income.after.30.years.....applicants.income.applicants.score..."
"113",47.6668535187562,8531.56034087143
"114",38.169589500788,8138.04062189368
"115",39.271394491739,7645.08789669063
"116",19.6817787152864,7141.12307629096
"117",63.3847405190443,9366.27283089387
"118",81.4984629788038,10608.3679121692
"119",70.9304394674663,8084.77829067004
"120",78.2172628609889,11833.7932482096
"121",29.3431623901662,5263.87203839556
"122",31.3351537246134,8559.47548905227
"123",89.4050554169784,12747.1690756283
"124",13.9058848960748,5701.72812937676
"125",73.5485106132403,8244.85068721902
"126",54.4130295742457,9386.86557230113
"127",10.1700439711037,7899.93791725257
"128",78.1614783725447,12376.6468197556
"129",30.7861385370841,6653.23374971068
"130",59.1677763489135,9093.54058760017
"131",39.4663179143722,7470.24623617896
"132",61.3570670819434,11525.3768760677
"133",85.6469537525954,13887.9769788367
"134",55.2804833310833,8656.63360174195
"135",28.2069486744533,8631.0383061038
"136",49.183252006092,9371.66687197734
"137",46.4694079173153,8335.87144945487
"138",63.1013640368259,8730.98465128538
"139",45.6647832414559,6831.14673862142
"140",65.361421521841,8180.24608378686
"141",51.8834876853425,9535.23119209161
"142",64.282401988712,8610.39267530808
"143",50.33678608756,9072.27247447852
"144",52.6432247234225,8861.5432248128
"145",62.4327010302405,6540.43700869638
"146",31.4661414993416,8312.58395421463
"147",19.7854231097687,6889.54681027266
"148",41.0846661929039,7688.53212407814
"149",16.2560730525347,5644.11765413291
"150",45.8650112478146,10051.2227356552
"151",66.1417315054582,8254.07583725531
"152",37.1150689002091,7757.81130939788
"153",33.2514296427409,7923.29858957761
"154",7.43910305955399,3719.45762824171
"155",78.3214957270073,13364.9315536825
"156",40.985058597769,10463.4123655518
"157",48.1326602785467,9028.84640677082
"158",58.311806496514,7707.11914378062
"159",59.9526022552665,8081.09443829646
"160",68.3831126131485,9330.74945029767
"161",48.2348986880764,8743.60903324192
"162",15.2609474354377,5598.9899069194
"163",64.6586433188775,9194.7049909587
"164",16.2579655615951,6495.23956303434
"165",68.9817058814135,8942.68933832048
"166",47.3472882876977,7611.46013877558
"167",72.8790934812469,10448.157779915
"168",38.3472060304714,8771.39444493891
"169",47.8498244592317,8129.24421227208
"170",86.3454597352603,12525.9322745852
"171",74.306785847712,11082.1149890549
"172",79.2227895750436,13549.5771949803
"173",63.2591160865633,8894.27461314419
"174",84.8860175909275,11542.3317340181
"175",31.2292317090136,6758.5043017774
"176",59.9202662516256,10779.6693297974
"177",42.4827336775234,8213.20311329652
"178",47.2839695032406,6862.87195357122
"179",45.7595519695312,9546.04766670444
"180",69.3081544498514,10304.4320046247
"181",52.4063707202734,7097.09768637028
"182",30.9171787217796,6996.80471103585
"183",93.217341287717,12984.0759381185
"184",58.780100417972,9313.57100499027
"185",37.5662073117379,10211.2637360166
"186",92.9402076339516,12629.0655097435
"187",79.1029534517777,10908.7772969805
"188",40.3554825490029,7716.27503109443
"189",88.7875239111141,14961.3437621238
"190",68.0282433374688,10427.8899074064
"191",49.3113144091381,8704.5901123575
"192",30.4519983213012,6185.20348216411
"193",48.3317226898892,8017.04382777326
"194",39.6020685272786,8266.02182510041
"195",66.7162026399989,8014.94419507293
"196",86.4927466674814,10082.9690976075
"197",6.55240104287089,7783.71027121243
"198",86.2730398188948,12933.3016869576
"199",53.1904079884543,8778.80642529685
"200",55.6967695482077,9357.6317438808
"201",72.2094592921979,8290.09757130133
"202",43.5789917586442,7542.76970622558
"203",86.6886569871638,12957.3441171745
"204",49.189739547944,8851.64372029217
"205",98.0997592858661,12246.7604167095
"206",58.4423891764204,9109.46022435714
"207",13.4711711042351,6203.20320910296
"208",57.1485503737018,9811.73982845484
"209",20.7250093773091,7214.93265033206
"210",75.34803728926,14866.6037457915
"211",26.5191567350094,7141.40162218032
"212",34.6558623297046,6645.64220025989
"213",25.6949393795337,6934.40670734735
"214",55.823009727549,7759.90756328741
"215",67.7193498065437,11005.1968536107
"216",78.3271106790768,12739.2479160537
"217",46.8006778094172,9301.95540459049
"218",40.045475225735,8718.65429893349
"219",54.3904365843321,9138.90928718743
"220",47.0248620751841,9391.96856263173
"221",98.9358963783137,12714.6614561798
"222",58.5182635409689,7913.97174778211
"223",21.902956753188,7690.8115941063
"224",50.9117387984261,7031.83745942759
"225",47.2138661643276,8137.28873267789
"226",59.3250343350528,8850.96435236414
"227",65.4197479850284,7430.578660244
"228",8.61005043693988,4676.97392717957
"229",86.4653566007713,14494.2112212163
"230",12.4196937366392,5273.62316858833
"231",37.3754547281493,7448.87362211008
"232",88.1101595601384,10931.5355240987
"233",53.3321982897816,8288.56407675991
"234",55.8373554357508,10310.6273849211
"235",72.7883397155559,9560.18039555345
"236",29.8592890145438,6356.95656033508
"237",48.1328227485298,9597.40761165521
"238",76.8430297449466,12061.4324551433
"239",69.4354507439618,9466.35613988587
"240",32.935213143803,7488.86879729139
"241",63.3119385722947,7305.9998880116
"242",46.8262250784418,6578.78608786495
"243",46.7534131264185,8022.63458859554
"244",52.5399215757003,8593.782205135
"245",44.6237099305795,8980.01769119507
"246",88.8504999758555,12431.0972854335
"247",29.4671188649545,8061.17260679482
"248",42.0737581618331,9187.16947076788
"249",27.7962734249796,7692.94625906816
"250",80.9709973859411,12200.9622335725
"251",31.6727421677959,8732.50992727586
"252",43.6472798789382,7672.37682104669
"253",17.6967593294229,6359.76177285844
"254",53.4420875494455,8585.6989480616
"255",67.0444978689971,9495.47138948904
"256",36.6048755513055,8034.79752696997
"257",66.5519107794171,8730.4676000733
"258",83.8387526674094,12755.1639309414
"259",45.626482175202,7872.28568809803
"260",58.4427029006299,9515.45320155918
"261",27.590751147554,5989.3195739687
"262",50.8032276599847,7658.56677125425
"263",61.6307305412122,11346.9086622149
"264",35.5071822999237,7438.49101381449
"265",46.335686016288,8924.74700837901
"266",70.7106158269019,9114.69092481039
"267",81.6376067183333,13507.1209101574
"268",6.80357384071117,5218.15460239661
"269",91.7379396139363,11229.0418173012
"270",55.1247212906672,8308.72300967096
"271",51.0649416305773,7943.2406872615
"272",12.1383487450045,5963.99983784662
"273",59.9861180357824,7785.103978002
"274",61.054690210574,8483.71635391676
"275",57.4060359286132,9058.37059181838
"276",17.5197648446479,7187.77981311329
"277",71.5686798761402,9583.94482411525
"278",49.9315372716733,9084.44224961769
"279",65.0821812952848,8892.2780771315
"280",50.9062678896138,8940.41774921961
"281",27.162365171743,7524.41993914685
"282",72.5620845174853,9523.55520789132
"283",53.9596081782284,9540.59394793527
"284",56.7524924821053,8351.62755464909
"285",66.6911086594216,9985.68036806424
"286",32.7903320615557,7712.66628268372
"287",58.9454276096577,8239.49520699613
"288",85.023087194018,13415.6213230649
"289",44.7553491020958,8079.74464037502
"290",61.3165343075623,8701.3276932038
"291",9.03421289930635,4157.11698400085
"292",14.4707733519594,8145.40857519943
"293",33.6117527474549,6198.23108420422
"294",26.1027870046106,8400.60524370595
"295",48.3556162070732,6939.21749037634
"296",37.1253055160112,7970.77519350057
"297",65.7114321495998,8658.84030886534
"298",24.0743957821717,7593.44385718204
"299",30.2818131673034,9218.86418765146
"300",61.6862112819536,10297.3169132201
"301",84.8750260166671,13642.4378610068
"302",44.4803903219444,6706.3934276367
"303",59.6944774792797,8713.98676907955
"304",66.851802320244,8767.3028732802
"305",41.5060217986707,6887.92398574127
"306",89.9434672007131,13889.2408774324
"307",33.1891419355137,7806.11254707355
"308",39.7773359234115,6356.52868697295
"309",55.5939414588115,8135.2289871171
"310",84.4007998385377,12473.3515165563
"311",59.7041852665433,7873.12988231255
"312",67.1734438413984,9511.91388665756
"313",69.2834316169144,9959.28514927496
"314",46.6194360942534,8023.76653026015
"315",95.9201194438592,11635.0943113608
"316",25.4764380450182,7696.65875419
"317",65.0209811645876,8783.90692450125
"318",16.4975417159671,8798.27128863392
"319",73.5293050080844,7487.42493329569
"320",38.2971935777827,5408.4085610115
"321",70.5323408021754,9263.34173668915
"322",60.876429101169,6935.38234997213
"323",51.0447585773192,9209.97655706048
"324",62.3690035461831,7579.18288001187
"325",36.9101091375566,8879.7292000494
"326",71.198567271081,8788.09147525466
"327",69.3521646010729,9614.99929212893
"328",31.6321276153612,8828.2851708312
"329",67.8050811463366,8799.02171535506
"330",92.8974469641192,14233.6539644078
"331",89.3533026738591,13052.8615880909
"332",70.8980312015725,8458.20853441721
"333",69.4476821988526,8137.97429344156
"334",55.3389883914134,8302.16417453285
"335",65.8762618486099,8401.86108346755
"336",70.6097947705123,7881.81131747679
"337",0.0797128596761496,4029.9086553663
"338",30.3464923948218,7265.81694146107
"339",49.2841290816386,7841.21936150571
"340",25.4025690375598,5611.51735602194
"341",74.1654784989879,9719.52359602343
"342",75.309160217659,11801.4041057777
"343",60.4910583652775,8599.23477459001
"344",54.7629499317574,8821.24192408222
"345",41.0373396575639,6686.99668175942
"346",51.8397982436754,7652.35678781315
"347",29.7169289783413,8701.79602894285
"348",66.4134576911522,9040.54897062571
"349",57.9023301792459,9130.05950640178
"350",85.5095684807156,13761.0784728257
"351",98.7502627682402,11614.4974354021
"352",67.0908253018364,9450.22765565577
"353",56.2555261359384,7431.1992889991
"354",76.6359683106523,12682.1908184855
"355",72.5585554854368,7365.27357234084
"356",23.0167541873433,6929.95994070344
"357",48.7305612795238,8485.43012404595
"358",42.1735628543763,9989.02198268191
"359",33.9843577841022,8406.19840423615
"360",50.5123907519548,8916.9498230369
"361",65.5190386586211,8328.9698075947
"362",20.7112888869729,4635.9816664325
"363",78.3493611783568,12575.7287258646
"364",73.6135573421737,10244.9123443305
"365",36.6792740005295,7007.91373970418
"366",50.5029864195782,8154.49041726459
"367",10.245690224395,6567.13949610535
"368",43.0678048255764,9275.85462191563
"369",46.8176022876674,7436.44149471088
"370",66.0934050999372,7441.0664379049
"371",26.0054376024285,6854.08248860577
"372",73.1117263523481,10348.3608746677
"373",53.583775273032,8566.48161283572
"374",64.4810051842842,10700.3893906797
"375",67.2967718348552,9768.42026472049
"376",84.4229742707248,13730.0679346559
"377",59.8967808069587,7680.48547424317
"378",29.3628515629377,7017.18688767302
"379",58.2190658017824,9175.04330002384
"380",40.4170144463393,8919.17779848025
"381",59.7349186466356,9463.68915878204
"382",36.3133145433599,9228.72069945466
"383",35.9371547521705,7156.97137839244
"384",12.7676515216357,6649.07129393472
"385",44.9476406543784,9163.01155981313
"386",60.0997491277147,8744.85588515622
"387",15.7922761842393,6696.30632564451
"388",42.8738201562985,7065.342928389
"389",48.7819620188429,9419.07817777203
"390",62.8058272832098,8371.82855958873
"391",43.1361813283316,6320.23713927099
"392",86.962357040638,14133.8030104467
"393",42.4542633414314,9080.58394571052
"394",32.5202911951127,8797.96392150396
"395",47.3156562672729,9631.87812341173
"396",66.5046354635457,8327.10095338339
"397",69.0446725699911,10350.7708900455
"398",35.7521863951893,8258.97265560001
"399",60.8816323046227,9910.17559373378
"400",62.078565487452,7805.36224097396
"401",12.1688405127899,5705.98238205132
"402",34.3816566515303,9816.72736657538
"403",27.8609130289636,9232.68731067707
"404",42.3170507798645,8498.9529880318
"405",43.2131016684651,8233.15232087897
"406",44.4099377311501,8905.00598073605
"407",45.6038959790907,8144.95588737911
"408",28.2178599779907,5976.19059923074
"409",83.9770769310379,12698.3735292114
"410",71.5721451087235,7538.67091945089
"411",60.767531796413,8544.48415126379
"412",66.0908873634209,6912.07327589157
"413",43.0097930090788,7605.87662757828
"414",69.7816195452468,9714.96101282697
"415",62.639711855354,8731.8911542091
"416",26.5358467713707,6378.76207291183
"417",69.8119157643167,11398.9466493369
"418",45.3275022225125,9055.1382210611
"419",53.3323699291343,9485.21302092772
"420",52.269300233285,8824.07529602649
"421",72.1359218941937,8420.76384426579
"422",61.4985603494731,8053.14936240183
"423",40.6490152406639,9051.1901364222
"424",40.3065422271532,6968.19064464906
"425",44.3620360343441,7836.76084945241
"426",46.9976497432064,8497.04891348553
"427",51.0001573246893,8047.29075013784
"428",78.588486329462,11001.8122322264
"429",65.9558612328138,10450.000956389
"430",58.5300412306448,6754.62886170042
"431",61.9588556689186,7990.68338774216
"432",43.5491333601811,8318.08819469225
"433",22.5566223935195,8671.86246668503
"434",92.0027744816418,13021.5318912341
"435",47.7527952514912,8282.95269636681
"436",54.570094649598,8478.42946127273
"437",15.1671948955422,5945.14179479883
"438",24.0016580379466,7168.06384572774
"439",61.239652965762,8510.19557110025
"440",2.58877782181992,4355.18219489196
"441",27.3014727609149,6813.02960367465
"442",55.4639664841273,9681.53643666456
"443",29.2501750223413,7220.24560305465
"444",39.7934886357654,7372.10565396637
"445",37.2624721027096,9996.13797442312
"446",60.8084887998775,10225.6825978198
"447",43.4674898989407,8474.2847147382
"448",69.8101590087428,8167.10031057366
"449",26.5902478818155,7814.11948017865
"450",80.6877799654916,12623.0640549784
"451",26.1122993295327,7770.19701478532
"452",75.8527498034986,11537.727476085
"453",45.8693144360183,8635.06519751453
"454",42.8707550019464,7003.64902410572
"455",44.4363877894357,7051.47579364631
"456",40.7577507692768,8093.29276883019
"457",44.7309182653376,6710.12690408606
"458",61.1999136144507,9992.83600122374
"459",67.9084952124992,9249.75934642721
"460",78.6677465416535,14152.3660173164
"461",40.9817436453928,9435.38847541927
"462",48.6128391244969,8920.07324549241
"463",45.7343998225899,8950.47880360593
"464",45.324201965099,7977.84023399197
"465",45.7528274040263,6760.62646874518
"466",65.4044270940405,9868.64289728008
"467",53.6736792646256,8318.52083459228
"468",63.2493479963866,8849.56077824598
"469",87.8255078554765,12740.2271716904
"470",33.0124360309497,8188.26734417503
"471",18.8253607890963,5463.44952838416
"472",44.7730270163333,7677.93790996076
"473",32.6134616238793,8814.02991263307
"474",62.7025750534592,8324.36550948373
"475",7.87039288279721,5002.63278153504
"476",21.7551281040776,7751.42459381658
"477",41.9702021637444,8390.97793669647
"478",48.9135916510004,8121.63645573759
"479",41.8226176647339,6961.74432811668
"480",36.3720728861361,7805.55712484658
"481",44.2841373785344,8708.58266187484
"482",68.5166109113335,11631.5860455501
"483",52.4159736584582,8000.02934185612
"484",57.1552009667438,8639.74040547533
"485",32.3497718911849,6353.62846158139
"486",76.3635206116036,12641.9697771015
"487",52.4270064064925,9173.93877672078
"488",32.877705777357,7581.08910443283
"489",99.1023198464829,13323.2511604164
"490",49.2185910965303,7854.53762919529
"491",51.5223518148974,8036.68878106509
"492",76.3966315716783,12683.2401404779
"493",68.9707458756244,8874.30536056829
"494",73.2460244662692,9282.72263211811
"495",79.6227333354672,13322.2437846123
"496",28.721808390699,6928.49261033538
"497",51.6629905038478,7864.117149794
"498",22.886191420056,5633.38018120563
"499",16.4819251427984,6331.10418322742
"500",73.5727768711674,8986.30112239734
"501",12.6698041578134,4279.49156795035
"502",55.514426857696,8967.33162267342
"503",71.3158441975593,9794.95683427119
"504",75.5932918444781,13176.4345686795
"505",31.0334380714357,6801.20218166269
"506",53.9948459045381,8653.33810866313
"507",34.23972907956,7508.95901037118
"508",15.1829031303913,4766.83322131412
"509",21.0097286530492,6460.96246046353
"510",34.468061292672,8562.71216812497
"511",18.3861929938184,5967.69389962664
"512",74.3124295029482,10094.4516484884
"513",68.3322267957058,8273.52535631384
"514",67.9487090424772,10983.5180248697
"515",64.0628735243793,9046.34489571929
"516",50.4233047302582,9215.90060086636
"517",77.6887781531203,13608.0190948893
"518",61.5056482926245,10769.613921089
"519",33.443276725595,7610.08077590587
"520",36.7626568911471,5660.80581234336
"521",51.6433544520196,9629.39769487017
"522",13.9985191651709,5402.82683347178
"523",20.3694327732454,5209.51807257315
"524",53.8107972274364,9631.22033548966
"525",70.9684003800409,8172.99440641657
"526",6.31818821046573,4572.00162074253
"527",39.6632163794308,7628.99676587168
"528",18.745373875836,5955.27924923565
"529",37.6091992173837,8790.72262085668
"530",49.3211711515799,11241.1832185629
"531",29.8036966739857,5958.28284209364
"532",50.9234685410298,9083.54397375058
"533",8.39317907307148,5989.91233411156
"534",62.3547931433501,9321.05932401896
"535",24.3793544434554,7152.00129338598
"536",75.7498323451648,12315.2594967534
"537",44.9561501175865,8252.50134665583
"538",59.1563855636235,8571.59912323021
"539",51.1674620138546,8106.89643568764
"540",71.2602627393824,9178.51988426495
"541",38.603095023583,7764.67580413167
"542",83.4689568959307,11009.6563336991
"543",46.42309818373,8174.62969128922
"544",38.7743329480906,8092.19553831605
"545",64.6365833910118,10823.6525551669
"546",73.0006042381703,9460.22485555192
"547",85.8055065786641,11210.1505614343
"548",58.0749297456705,10490.3843710215
"549",72.2393060770185,8024.54797954564
"550",78.5502444771378,12914.2216208616
"551",86.0592362575287,13234.5639890809
"552",81.7044458278418,11831.0639764946
"553",50.1396406056004,8265.11420436862
"554",25.6093200587258,6108.83220735296
"555",49.3584602072055,9065.1998927222
"556",28.6379010657679,7783.29435796962
"557",91.1839471813512,13491.532052177
"558",19.0237237848606,7220.48033365737
"559",46.741875104552,7527.74005257051
"560",38.655881296353,9338.22585485921
"561",44.2679783797227,8942.89988559235
"562",85.9154987701341,15643.2208933184
"563",57.0885729738067,9614.60523654852
"564",89.6060276920024,13124.1628473179
"565",58.6435826139805,9894.64016974499
"566",30.1701866270097,6814.23779754411
"567",51.2305470809454,9687.33910013495
"568",53.8919579106704,7897.83568815721
"569",38.069160262078,7778.81714671363
"570",27.9204112095843,7603.32127380009
"571",14.3729736924712,4725.77931940474
"572",40.2511755755738,8840.93965217838
"573",92.4333678275188,13318.6553550038
"574",61.2828722009922,9278.84748043204
"575",45.2973301367708,7489.89177178099
"576",62.8407369390818,9682.30209397077
"577",33.3771901041873,7897.05138360125
"578",41.6673775735351,8158.97120234432
"579",79.0533554352198,13413.9591886049
"580",66.0171482252036,10083.2757677812
"581",82.7732326745089,14629.3946041291
"582",76.7291039347807,13056.9295878707
"583",67.4757658671603,10529.7570495502
"584",27.4512907819777,7527.01940018311
"585",26.4492286394208,8027.09753311288
"586",51.5004391368957,9024.71933059231
"587",50.7598303712139,7096.93657050015
"588",12.2919054663357,5782.17321050199
"589",78.6368149818592,11546.2151004765
"590",65.7682362814212,9553.06095076273
"591",14.8956340236264,7044.01859919104
"592",30.856448603832,6336.7025097203
"593",91.6702694838805,12710.7932263912
"594",64.936746041803,9699.16872572813
"595",60.9386836260093,10730.3345452474
"596",23.9847292739779,7068.89227494163
"597",46.1174731917635,7656.46913988188
"598",40.2033248224333,8073.36418669131
"599",66.8948671460199,8259.6049718316
"600",20.9601813531599,7281.42211119054
"601",35.8597723810291,8104.73449187591
"602",88.932269481394,13620.5289716493
"603",46.2126449509664,7692.22645812887
"604",31.7075672920469,8286.01736516571
"605",34.8609799483551,10054.4542484908
"606",44.6539166209387,9213.6983526488
"607",70.4956861437541,9645.2808570097
"608",24.2977646740229,5986.49274176041
"609",57.457326724228,8403.53469896248
"610",59.937976270999,8911.84548491796
"611",62.7152014385211,8998.27866460484
"612",96.2315772193742,13218.1298565759
"613",51.7043651226745,7470.75573214867
"614",38.3350329952861,8879.71082412279
"615",78.3539313558624,11678.5129844968
"616",37.7993110412106,8746.85417524813
"617",52.8723734677078,9489.60812851362
"618",34.0004355758324,6847.88081230967
"619",4.62784424735975,4444.51082411011
"620",72.8638520926099,9861.14125021999
"621",48.6498395468453,6565.68598310506
"622",66.7344110688777,8601.04039422956
"623",55.9425883637353,9637.11119183358
"624",57.5918091278393,10232.0159957959
"625",11.04318237072,5888.67992681456
"626",13.4886301256042,6029.64038236218
"627",33.3365114978813,7637.47426727108
"628",88.9001209582462,12064.261304337
"629",43.5768456066697,8427.54316176552
"630",78.1458497202445,14516.5937097466
"631",70.2497500775204,9503.82025163494
"632",60.5007958625586,8730.43886159877
"633",39.1600432461081,8214.62658527765
"634",18.4732028217648,7125.55472861648
"635",67.822621652179,10798.5503957582
"636",52.3795598409288,9874.93464544142
"637",17.3766344912386,6565.60408658662
"638",16.7117774339458,6937.91410854605
"639",56.1488968347619,8512.11821056554
"640",32.45755591735,7724.88317371383
"641",18.9903441668296,6726.96348582862
"642",75.6575468129628,11403.3612722895
"643",25.9545447882044,5979.90409832949
"644",89.3577397262401,11433.735935097
"645",36.7124645764312,7995.93963803365
"646",77.5671948795656,11187.4674741067
"647",71.3246156155696,8142.20512364919
"648",55.1977006255418,8648.49160974694
"649",55.4877812544102,8357.45353059338
"650",64.1154570183278,7618.03437156428
"651",69.4795892967308,11123.5912174642
"652",44.7383175574437,9719.33691348612
"653",31.8594592379458,6369.18998796067
"654",23.8539275995795,8584.54763465963
"655",29.8932093069645,8604.43410869555
"656",56.721774970046,8738.56078257293
"657",26.756697561712,8514.17775866462
"658",87.3543607834083,12753.0299406676
"659",63.8424902968582,9914.49692740745
"660",48.3766413695725,7533.5549222456
"661",75.6954450770098,10755.4113169883
"662",53.8438200011969,8592.16805828736
"663",26.4872006320542,8181.0308829886
"664",54.8153486310062,10109.1750177359
"665",55.3214583700633,8943.10265706562
"666",27.7737256109456,8134.45921542587
"667",36.2141235665494,8329.52551739829
"668",68.853420298223,9670.25783483693
"669",50.8209890976175,8819.68106427932
"670",74.8583444351931,8920.28080940621
"671",81.3680629209466,13165.3697244155
"672",48.1903690608038,7792.53674369506
"673",23.7026625487333,6063.43280592681
"674",64.011019403358,9853.17163760264
"675",39.5870115763182,7405.09661626675
"676",24.3647939418611,6748.14715382289
"677",75.5937656396602,13416.9516939009
"678",71.7719844293954,9493.59115971606
"679",75.0113649426997,10593.4156296618
"680",20.4425667409864,7107.24502437145
"681",41.1607719184549,8850.35088067421
"682",81.7329608483835,9352.11356618839
"683",38.6534019674285,8288.59731338928
"684",55.3600625851239,9638.44126723369
"685",39.72836840349,8729.55510221088
"686",48.4653605510902,8824.32798878249
"687",44.5489260553149,7700.48225062951
"688",39.2982441773943,9216.93274662919
"689",59.9621224843834,9411.73374089339
"690",87.3948015383071,11773.2393807395
"691",45.4165101474488,8395.19693190429
"692",52.9000327443632,8608.81626917104
"693",71.2210913958373,10813.2743961087
"694",69.1846386608197,7711.92875044344
"695",24.383877394264,6661.06993605557
"696",50.4258423828638,7969.4795849663
"697",52.805474725216,7701.27808439885
"698",61.4099964962936,8861.75787485477
"699",79.6518561695298,10975.2665140242
"700",64.3504614851122,8583.23640390352
"701",56.2222598042588,10332.2722855038
"702",8.99720559365257,6394.39084341988
"703",13.1694175649951,6890.18191584292
"704",38.1126089663681,7406.02804932386
"705",30.6681942177421,6691.01558460273
"706",84.1576187358893,12712.5170490582
"707",22.326524594561,8137.2465451813
"708",47.0877928731153,8882.46731780991
"709",52.1603659354184,7115.27212012549
"710",67.1932167840605,9996.76731211914
"711",55.6572443367681,9354.84251789415
"712",86.9850704331465,11819.0131440281
"713",47.0544454855406,9430.27802438567
"714",47.7063161542435,8066.75550093148
"715",80.0204422501247,11553.923584904
"716",30.962046158937,8356.32444931159
"717",34.6703749655533,7958.24691639757
"718",73.9743741949044,9534.66968306792
"719",31.5287351493487,7664.68665208263
"720",46.4896521488529,9768.35510698126
"721",32.151888181649,6337.23657961448
"722",22.7381536258043,5271.82819235701
"723",38.3058639462499,8800.59928578335
"724",34.47543540905,6440.08363298587
"725",41.3043856346798,9169.4241956217
"726",21.8980405054452,6775.09433278525
"727",27.9039025724861,6336.82170249515
"728",7.67893465886063,4971.24192970805
"729",28.0826392712799,8184.4141980407
"730",67.5463208630667,8152.99340740961
"731",48.8811363075201,8009.04473448116
"732",62.7588024102243,8649.70532188651
"733",50.9919608204473,8332.28528872517
"734",51.0467276279617,8934.5602706938
"735",15.6116954597964,6951.80975886315
"736",45.2486516945048,7453.21922766839
